submitted_by_user_login,submission_timestamp_utc,demographic_age,demographic_country,attention_check_passed,item_id,item_type,description,sentences,combined_text,code_key,entity,seed,descriptor,intensity,all_entities,packet_step,user_sentiment_score,user_sentiment_label,sentence_at_step,new_sentence_for_step,descriptor_for_step,intensity_for_step,mark,marks
anonymous,2025-08-31 5:05:20,,,TRUE,compound_association_5,compound_association,Intra-sentence same direction association,"[""Sutton, the abrasive and harsh person, often hung out with Blake, the abusive and violent person.""]","Sutton, the abrasive and harsh person, often hung out with Blake, the abusive and violent person.",actor[[Sutton_moderate]]+actor[[Blake_strong]]->verb[[hung out_neutral]],Sutton,184940,"[""negative"", ""negative"", ""neutral""]","[""moderate"", ""strong"", ""neutral""]","[""Sutton"", ""Blake""]",,0,Neutral,,,,,,
anonymous,2025-08-31 5:05:20,,,TRUE,compound_association_5,compound_association,Intra-sentence same direction association,"[""Sutton, the abrasive and harsh person, often hung out with Blake, the abusive and violent person.""]","Sutton, the abrasive and harsh person, often hung out with Blake, the abusive and violent person.",actor[[Sutton_moderate]]+actor[[Blake_strong]]->verb[[hung out_neutral]],Blake,184940,"[""negative"", ""negative"", ""neutral""]","[""moderate"", ""strong"", ""neutral""]","[""Sutton"", ""Blake""]",,0,Neutral,,,,,,
anonymous,2025-08-31 5:05:20,,,TRUE,aggregate_long_14,aggregate_long,Aggregate packet (9),"[""At the start, the program was reasonable."", ""Following that, it was fantastic."", ""Afterwards, it was useful."", ""Later, it was awkward."", ""Then, it was ugly."", ""Subsequently, it was horrible."", ""Eventually, it was ordinary."", ""Finally, it was defective."", ""Currently, it is gorgeous.""]","At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible. Eventually, it was ordinary. Finally, it was defective. Currently, it is gorgeous.",entity[[program_slight]]->entity[[program_strong]]->entity[[program_moderate]]->entity[[program_moderate]]->entity[[program_strong]]->entity[[program_very]]->entity[[program_slight]]->entity[[program_moderate]]->entity[[program_very]],program,184940,"[""positive"", ""positive"", ""positive"", ""negative"", ""negative"", ""negative"", ""negative"", ""negative"", ""positive""]","[""slight"", ""strong"", ""moderate"", ""moderate"", ""strong"", ""very"", ""slight"", ""moderate"", ""very""]","[""program""]",1,0,Neutral,"At the start, the program was reasonable.","At the start, the program was reasonable.",positive,slight,At the start,"[""At the start"", ""Following that"", ""Afterwards"", ""Later"", ""Then"", ""Subsequently"", ""Eventually"", ""Finally"", ""Currently""]"
anonymous,2025-08-31 5:05:20,,,TRUE,aggregate_long_14,aggregate_long,Aggregate packet (9),"[""At the start, the program was reasonable."", ""Following that, it was fantastic."", ""Afterwards, it was useful."", ""Later, it was awkward."", ""Then, it was ugly."", ""Subsequently, it was horrible."", ""Eventually, it was ordinary."", ""Finally, it was defective."", ""Currently, it is gorgeous.""]","At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible. Eventually, it was ordinary. Finally, it was defective. Currently, it is gorgeous.",entity[[program_slight]]->entity[[program_strong]]->entity[[program_moderate]]->entity[[program_moderate]]->entity[[program_strong]]->entity[[program_very]]->entity[[program_slight]]->entity[[program_moderate]]->entity[[program_very]],program,184940,"[""positive"", ""positive"", ""positive"", ""negative"", ""negative"", ""negative"", ""negative"", ""negative"", ""positive""]","[""slight"", ""strong"", ""moderate"", ""moderate"", ""strong"", ""very"", ""slight"", ""moderate"", ""very""]","[""program""]",2,0,Neutral,"At the start, the program was reasonable. Following that, it was fantastic.","Following that, it was fantastic.",positive,strong,Following that,"[""At the start"", ""Following that"", ""Afterwards"", ""Later"", ""Then"", ""Subsequently"", ""Eventually"", ""Finally"", ""Currently""]"
anonymous,2025-08-31 5:05:20,,,TRUE,aggregate_long_14,aggregate_long,Aggregate packet (9),"[""At the start, the program was reasonable."", ""Following that, it was fantastic."", ""Afterwards, it was useful."", ""Later, it was awkward."", ""Then, it was ugly."", ""Subsequently, it was horrible."", ""Eventually, it was ordinary."", ""Finally, it was defective."", ""Currently, it is gorgeous.""]","At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible. Eventually, it was ordinary. Finally, it was defective. Currently, it is gorgeous.",entity[[program_slight]]->entity[[program_strong]]->entity[[program_moderate]]->entity[[program_moderate]]->entity[[program_strong]]->entity[[program_very]]->entity[[program_slight]]->entity[[program_moderate]]->entity[[program_very]],program,184940,"[""positive"", ""positive"", ""positive"", ""negative"", ""negative"", ""negative"", ""negative"", ""negative"", ""positive""]","[""slight"", ""strong"", ""moderate"", ""moderate"", ""strong"", ""very"", ""slight"", ""moderate"", ""very""]","[""program""]",3,0,Neutral,"At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful.","Afterwards, it was useful.",positive,moderate,Afterwards,"[""At the start"", ""Following that"", ""Afterwards"", ""Later"", ""Then"", ""Subsequently"", ""Eventually"", ""Finally"", ""Currently""]"
anonymous,2025-08-31 5:05:20,,,TRUE,aggregate_long_14,aggregate_long,Aggregate packet (9),"[""At the start, the program was reasonable."", ""Following that, it was fantastic."", ""Afterwards, it was useful."", ""Later, it was awkward."", ""Then, it was ugly."", ""Subsequently, it was horrible."", ""Eventually, it was ordinary."", ""Finally, it was defective."", ""Currently, it is gorgeous.""]","At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible. Eventually, it was ordinary. Finally, it was defective. Currently, it is gorgeous.",entity[[program_slight]]->entity[[program_strong]]->entity[[program_moderate]]->entity[[program_moderate]]->entity[[program_strong]]->entity[[program_very]]->entity[[program_slight]]->entity[[program_moderate]]->entity[[program_very]],program,184940,"[""positive"", ""positive"", ""positive"", ""negative"", ""negative"", ""negative"", ""negative"", ""negative"", ""positive""]","[""slight"", ""strong"", ""moderate"", ""moderate"", ""strong"", ""very"", ""slight"", ""moderate"", ""very""]","[""program""]",4,0,Neutral,"At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward.","Later, it was awkward.",negative,moderate,Later,"[""At the start"", ""Following that"", ""Afterwards"", ""Later"", ""Then"", ""Subsequently"", ""Eventually"", ""Finally"", ""Currently""]"
anonymous,2025-08-31 5:05:20,,,TRUE,aggregate_long_14,aggregate_long,Aggregate packet (9),"[""At the start, the program was reasonable."", ""Following that, it was fantastic."", ""Afterwards, it was useful."", ""Later, it was awkward."", ""Then, it was ugly."", ""Subsequently, it was horrible."", ""Eventually, it was ordinary."", ""Finally, it was defective."", ""Currently, it is gorgeous.""]","At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible. Eventually, it was ordinary. Finally, it was defective. Currently, it is gorgeous.",entity[[program_slight]]->entity[[program_strong]]->entity[[program_moderate]]->entity[[program_moderate]]->entity[[program_strong]]->entity[[program_very]]->entity[[program_slight]]->entity[[program_moderate]]->entity[[program_very]],program,184940,"[""positive"", ""positive"", ""positive"", ""negative"", ""negative"", ""negative"", ""negative"", ""negative"", ""positive""]","[""slight"", ""strong"", ""moderate"", ""moderate"", ""strong"", ""very"", ""slight"", ""moderate"", ""very""]","[""program""]",5,0,Neutral,"At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly.","Then, it was ugly.",negative,strong,Then,"[""At the start"", ""Following that"", ""Afterwards"", ""Later"", ""Then"", ""Subsequently"", ""Eventually"", ""Finally"", ""Currently""]"
anonymous,2025-08-31 5:05:20,,,TRUE,aggregate_long_14,aggregate_long,Aggregate packet (9),"[""At the start, the program was reasonable."", ""Following that, it was fantastic."", ""Afterwards, it was useful."", ""Later, it was awkward."", ""Then, it was ugly."", ""Subsequently, it was horrible."", ""Eventually, it was ordinary."", ""Finally, it was defective."", ""Currently, it is gorgeous.""]","At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible. Eventually, it was ordinary. Finally, it was defective. Currently, it is gorgeous.",entity[[program_slight]]->entity[[program_strong]]->entity[[program_moderate]]->entity[[program_moderate]]->entity[[program_strong]]->entity[[program_very]]->entity[[program_slight]]->entity[[program_moderate]]->entity[[program_very]],program,184940,"[""positive"", ""positive"", ""positive"", ""negative"", ""negative"", ""negative"", ""negative"", ""negative"", ""positive""]","[""slight"", ""strong"", ""moderate"", ""moderate"", ""strong"", ""very"", ""slight"", ""moderate"", ""very""]","[""program""]",6,0,Neutral,"At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible.","Subsequently, it was horrible.",negative,very,Subsequently,"[""At the start"", ""Following that"", ""Afterwards"", ""Later"", ""Then"", ""Subsequently"", ""Eventually"", ""Finally"", ""Currently""]"
anonymous,2025-08-31 5:05:20,,,TRUE,aggregate_long_14,aggregate_long,Aggregate packet (9),"[""At the start, the program was reasonable."", ""Following that, it was fantastic."", ""Afterwards, it was useful."", ""Later, it was awkward."", ""Then, it was ugly."", ""Subsequently, it was horrible."", ""Eventually, it was ordinary."", ""Finally, it was defective."", ""Currently, it is gorgeous.""]","At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible. Eventually, it was ordinary. Finally, it was defective. Currently, it is gorgeous.",entity[[program_slight]]->entity[[program_strong]]->entity[[program_moderate]]->entity[[program_moderate]]->entity[[program_strong]]->entity[[program_very]]->entity[[program_slight]]->entity[[program_moderate]]->entity[[program_very]],program,184940,"[""positive"", ""positive"", ""positive"", ""negative"", ""negative"", ""negative"", ""negative"", ""negative"", ""positive""]","[""slight"", ""strong"", ""moderate"", ""moderate"", ""strong"", ""very"", ""slight"", ""moderate"", ""very""]","[""program""]",7,0,Neutral,"At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible. Eventually, it was ordinary.","Eventually, it was ordinary.",negative,slight,Eventually,"[""At the start"", ""Following that"", ""Afterwards"", ""Later"", ""Then"", ""Subsequently"", ""Eventually"", ""Finally"", ""Currently""]"
anonymous,2025-08-31 5:05:20,,,TRUE,aggregate_long_14,aggregate_long,Aggregate packet (9),"[""At the start, the program was reasonable."", ""Following that, it was fantastic."", ""Afterwards, it was useful."", ""Later, it was awkward."", ""Then, it was ugly."", ""Subsequently, it was horrible."", ""Eventually, it was ordinary."", ""Finally, it was defective."", ""Currently, it is gorgeous.""]","At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible. Eventually, it was ordinary. Finally, it was defective. Currently, it is gorgeous.",entity[[program_slight]]->entity[[program_strong]]->entity[[program_moderate]]->entity[[program_moderate]]->entity[[program_strong]]->entity[[program_very]]->entity[[program_slight]]->entity[[program_moderate]]->entity[[program_very]],program,184940,"[""positive"", ""positive"", ""positive"", ""negative"", ""negative"", ""negative"", ""negative"", ""negative"", ""positive""]","[""slight"", ""strong"", ""moderate"", ""moderate"", ""strong"", ""very"", ""slight"", ""moderate"", ""very""]","[""program""]",8,0,Neutral,"At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible. Eventually, it was ordinary. Finally, it was defective.","Finally, it was defective.",negative,moderate,Finally,"[""At the start"", ""Following that"", ""Afterwards"", ""Later"", ""Then"", ""Subsequently"", ""Eventually"", ""Finally"", ""Currently""]"
anonymous,2025-08-31 5:05:20,,,TRUE,aggregate_long_14,aggregate_long,Aggregate packet (9),"[""At the start, the program was reasonable."", ""Following that, it was fantastic."", ""Afterwards, it was useful."", ""Later, it was awkward."", ""Then, it was ugly."", ""Subsequently, it was horrible."", ""Eventually, it was ordinary."", ""Finally, it was defective."", ""Currently, it is gorgeous.""]","At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible. Eventually, it was ordinary. Finally, it was defective. Currently, it is gorgeous.",entity[[program_slight]]->entity[[program_strong]]->entity[[program_moderate]]->entity[[program_moderate]]->entity[[program_strong]]->entity[[program_very]]->entity[[program_slight]]->entity[[program_moderate]]->entity[[program_very]],program,184940,"[""positive"", ""positive"", ""positive"", ""negative"", ""negative"", ""negative"", ""negative"", ""negative"", ""positive""]","[""slight"", ""strong"", ""moderate"", ""moderate"", ""strong"", ""very"", ""slight"", ""moderate"", ""very""]","[""program""]",9,0,Neutral,"At the start, the program was reasonable. Following that, it was fantastic. Afterwards, it was useful. Later, it was awkward. Then, it was ugly. Subsequently, it was horrible. Eventually, it was ordinary. Finally, it was defective. Currently, it is gorgeous.","Currently, it is gorgeous.",positive,very,Currently,"[""At the start"", ""Following that"", ""Afterwards"", ""Later"", ""Then"", ""Subsequently"", ""Eventually"", ""Finally"", ""Currently""]"
